关键字,分类,上级,下级
大陆性气候,温带大陆性气候型,温带气候,温带大陆性气候特征
稀少,气象与气候,降水特征,降水量少
纬度,气象与气候,气候形成因素,影响太阳辐射、决定气温基本格局、影响降水分布
大气,气象与气候,大气系统,大气环流、气压系统、成分
热力,气象与气候,能量转换,热力过程
炎热,气象与气候,气温特征,高温为主
生产,气象与气候,经济活动,生产活动
寒冷,气象与气候,气温特征,低温为主
因素,气象与气候,影响因素,各种成因
晴朗,气象与气候,天气现象,晴朗天气
下沉,气象与气候,大气运动,空气下沉、晴朗天气
带来,气象与气候,气候影响,导致某种结果
低压,气象与气候,气压系统,低压系统
变暖,气象与气候,气候变化,全球气候变暖、海平面上升、极端天气频发
现象,气象与气候,天气现象,具体现象
风带,气象与气候,大气运动,风带分布
集中,气象与气候,降水特征,季节分配集中
位置,气象与气候,地理位置,位置因素
减少,气象与气候,气候变化,数量减少
明显,气象与气候,气候特征,特征显著
低气压,气象与气候,气压系统,低气压带
导致,气象与气候,气候影响,引起某种现象
太阳辐射,气象与气候,能量来源,太阳能量
全球,气象与气候,全球尺度,全球影响
高温多雨,气象与气候,气候特征,热带雨林气候特征、夏季特征
分配,气象与气候,分布特征,季节分配
海拔,气象与气候,地形因素,海拔高度
环流,气象与气候,大气运动,大气环流
阴雨,气象与气候,天气现象,阴雨天气
可能,气象与气候,气候影响,潜在影响
升高,气象与气候,气候变化,数值升高
气旋,气象与气候,天气系统,低压系统、上升气流、阴雨天气
反气旋,气象与气候,天气系统,高压系统、下沉气流、晴朗天气
降水量,气象与气候,降水特征,降水多、降水少、季节分配
移动,气象与气候,动态过程,位置移动
均匀,气象与气候,降水特征,季节分配均匀
副热带,地理位置,纬度地带,副热带地区
高气压,气象与气候,气压系统,高气压带
高于,气象与气候,比较特征,数值高于
迎风,气象与气候,地形影响,迎风坡
空气,气象与气候,大气成分,空气性质
活动,气象与气候,动态过程,活跃程度
过境,气象与气候,天气过程,锋面过境
降温,气象与气候,天气过程,温度下降
降低,气象与气候,气候变化,数值降低
相反,气象与气候,比较关系,与...相反
厄尔尼诺,气象与气候,气候异常,东太平洋海水增温、南美降水增多、东南亚降水减少
海水,气象与气候,海洋特征,海水温度
城市,气象与气候,人类活动,城市影响
高温,气象与气候,天气现象,高温天气
高纬度,地理位置,纬度位置,高纬度地区
决定,气象与气候,气候成因,决定因素
水汽,气象与气候,大气成分,水汽含量
内陆,地理位置,海陆位置,远离海洋、降水稀少
暴雨,气象与气候,天气现象,暴雨天气
排放,气象与气候,人类活动,气体排放
发生,气象与气候,过程特征,发生过程
草原气候,热带草原气候型,热带气候,热带草原气候特征
北半球,地理位置,半球位置,北半球地区
地面,气象与气候,地球表面,地面特征
范围,气象与气候,影响范围,影响大小
适合,气象与气候,气候适应,适宜某种活动
交通,气象与气候,社会影响,交通影响
台风,气象与气候,天气现象,台风天气
寒潮,气象与气候,天气现象,寒潮天气
来自,气象与气候,风向来源,风的来源地
蒸发,气象与气候,水文过程,水分蒸发
信风,气象与气候,大气环流,信风带控制
交替,气象与气候,气候变化,季节交替
背风,气象与气候,地形影响,背风坡
重要,气象与气候,气候作用,作用显著
锋面,气象与气候,天气系统,冷锋、暖锋、锋面雨
大风,气象与气候,天气现象,大风天气
温室,气象与气候,大气成分,温室气体
气体,气象与气候,大气成分,气体类型
人类,气象与气候,人类活动,人类影响
低纬度,地理位置,纬度位置,低纬度地区
平原,地理位置,地形类型,平原地形
历时,气象与气候,持续时间,时间长度
拉尼,气象与气候,气候异常,东太平洋海水降温、南美降水减少、东南亚降水增多
效应,气象与气候,气候效应,各种效应
极地,地理位置,纬度位置,极地地区
少雨,气象与气候,降水特征,降水稀少
显著,气象与气候,气候特征,差异明显
中纬度,地理位置,纬度位置,中纬度地区
冰原,冰原气候型,寒带气候,冰原气候特征
体现,气象与气候,气候特征,表现形式
格局,气象与气候,分布格局,空间分布
抬升,气象与气候,大气运动,空气抬升
冷锋,气象与气候,天气系统,冷锋过境
暖锋,气象与气候,天气系统,暖锋过境
高压,气象与气候,气压系统,高压系统
破坏,气象与气候,人类影响,破坏自然
增多,气象与气候,气候变化,数量增多
山地,地理位置,地形类型,山地地形
位于,气象与气候,地理位置,位置描述
南美洲,地理位置,大陆位置,南美洲地区
降水强度,气象与气候,降水特征,降水强度
强度,气象与气候,现象强度,强弱程度
建筑,气象与气候,人类活动,建筑设计
太平洋,地理位置,海洋位置,太平洋地区
温度,气象与气候,气候要素,温度变化
吸收,气象与气候,大气过程,物质吸收
河流,气象与气候,水文系统,河流流量
气候区,气候区型,气候分类,气候分区
土壤,气象与气候,生态系统,土壤形成
干湿,气象与气候,湿度特征,干湿变化
盛行,气象与气候,风向特征,主要风向
内陆地区,地理位置,位置特征,内陆位置
热量,气象与气候,能量平衡,热量收支
阳坡,气象与气候,地形影响,阳坡特征
下降,气象与气候,大气运动,空气下降
一般,气象与气候,气候系统,14:00
上升,气象与气候,气候系统,全球降水普遍减少、气温升高、非洲北部、更多、降水丰富、海拔较低的沿海平原
下列,气象与气候,气候系统,温带海洋性气候、我国南方地区的降水主要受夏季风影响、亚马孙平原、全球降水普遍减少、欧洲西部、海南岛、热带雨林地区、夏季风强盛的年份、非洲北部、燃烧煤炭，石油等化石燃料、非洲撒哈拉沙漠、北极圈附近、中纬度大陆西岸、南美洲东南部、青藏高原、夏季、我国季风气候的形成主要与海陆热力性质差异有关、我国北方地区冬季寒冷干燥主要受西北风影响、热带沙漠气候、温带海洋性气候全年温和湿润、某地区冬季出现极端寒潮，气温骤降、海拔较低的沿海平原、从山麓到山顶，降水先增多后减少、我国西北地区的干旱主要是因为远离海洋，降水稀少、温带海洋性气候的形成主要受西风带和洋流影响、仙人掌、我国南方地区出现洪涝灾害、温带大陆性气候的冬冷夏热，年温差大、全年寒冷，植被以苔原为主、油橄榄
下沉,气象与气候,气候系统,热带沙漠气候、非洲撒哈拉沙漠
下降,气象与气候,气候系统,8℃、寒冷干燥、冷锋
不同,气象与气候,气候系统,热带沙漠气候、亚热带季风气候、温带季风气候
不足,气象与气候,气候系统,南美洲东南部、降雪、热带沙漠气候、仙人掌
世界,气象与气候,气候系统,我国季风气候的形成主要与海陆热力性质差异有关、海南岛
东南,气象与气候,气候系统,更多、全年炎热干燥
两者,气象与气候,气候系统,亚热带季风气候、温带海洋性气候、热带沙漠气候、非洲撒哈拉沙漠、热带季风气候、温带季风气候
中纬度,气象与气候,气候系统,中纬度大陆西岸、温带海洋性气候、降水丰富、降水集中在夏季、冬冷夏热，降水稀少
丰富,气象与气候,气候系统,热带草原、热带季风气候、我国南方地区的降水主要受夏季风影响、亚马孙平原
为主,气象与气候,气候系统,旱地农业、北极圈附近、仙人掌、热带雨林气候、热带沙漠气候、全年寒冷，植被以苔原为主、水稻、温带季风气候
二氧化碳,气象与气候,气候系统,燃烧煤炭，石油等化石燃料、全球降水普遍减少
亚欧大陆,气象与气候,气候系统,我国季风气候的形成主要与海陆热力性质差异有关、没有
亚热带,气象与气候,气候系统,亚热带季风气候、温带海洋性气候、温带落叶阔叶林、不结冰、水稻、油橄榄
交替,气象与气候,气候系统,炎热干燥、夏季、地中海气候
人类,气象与气候,气候系统,全球降水普遍减少、燃烧煤炭，石油等化石燃料、我国南方地区出现洪涝灾害、某地区冬季出现极端寒潮，气温骤降、海拔较低的沿海平原、较大
位于,气象与气候,气候系统,对流雨、亚热带季风气候、甘蔗、温带海洋性气候、热带草原、热带雨林气候、气温升高、地中海气候、内陆地区、降水集中在夏季、较小、南北纬30°-60°之间、温带地区、降雪、陆地、夏季、我国季风气候的形成主要与海陆热力性质差异有关、冰原气候、热带沙漠气候、温带季风气候、全年炎热干燥、西北内陆地区、降水丰富、没有、热带季风气候、南北纬30°附近、更强
位置,气象与气候,气候系统,陆地、青藏高原、温带海洋性气候、西北内陆地区、内陆地区、降水丰富、温带海洋性气候全年温和湿润、较小、温带季风气候
低于,气象与气候,气候系统,冰原气候、亚热带季风气候
低气压,气象与气候,气候系统,非洲北部、南北纬30°附近、夏季
体现,气象与气候,气候系统,寒冷干燥、亚热带季风气候、甘蔗、更高、更多、温带海洋性气候全年温和湿润、较小
作用,气象与气候,气候系统,非洲撒哈拉沙漠、亚热带季风气候、热带雨林地区、A山地
信风带,气象与气候,气候系统,全年炎热干燥、南美洲东南部、夏季、热带沙漠气候、非洲撒哈拉沙漠
充足,气象与气候,气候系统,降水丰富、非洲北部、甘蔗
全球,气象与气候,气候系统,全球降水普遍减少、气温升高、燃烧煤炭，石油等化石燃料、我国南方地区出现洪涝灾害、某地区冬季出现极端寒潮，气温骤降、海拔较低的沿海平原
关系,气象与气候,气候系统,8℃、温带季风气候
具有,气象与气候,气候系统,温带海洋性气候、南北纬30°附近、热带沙漠气候
内陆地区,决策型,气候系统,西北内陆地区、内陆地区、热带沙漠气候、较小、冬冷夏热，降水稀少
农业,气象与气候,气候系统,甘蔗、旱地农业、适合种植耐旱作物，且瓜果甜度高、适合种植耐旱作物，冬季可灌溉种植
冰原,气象与气候,气候系统,全年寒冷，植被以苔原为主、冰原气候
冰川,气象与气候,气候系统,海拔较低的沿海平原、气温升高、全球降水普遍减少
冰雪,气象与气候,气候系统,全年寒冷，植被以苔原为主、冰原气候
冷夏,气象与气候,气候系统,温带大陆性气候的冬冷夏热，年温差大、冬冷夏热，降水稀少、热带沙漠气候、温带海洋性气候
冷空气,气象与气候,气候系统,暖锋、更多、亚热带季风气候
减少,气象与气候,气候系统,气温升高、温带落叶阔叶林、夏季、从山麓到山顶，降水先增多后减少、油橄榄
凝结,气象与气候,气候系统,降水丰富、更多
出现,气象与气候,气候系统,14:00、对流雨、夏季风强盛的年份、夏季、暖锋、冷锋
分为,气象与气候,气候系统,全年炎热干燥、暴雨、冷锋、热带雨林气候、冰原气候
分布,气象与气候,气候系统,亚热带季风气候、温带海洋性气候、季风气候、热带草原、热带雨林气候、欧洲西部、海南岛、南北纬30°附近、地中海气候、非洲北部、4-9月、内陆地区、冬冷夏热，降水稀少、南北纬30°-60°之间、北极圈附近、中纬度大陆西岸、陆地、平原、冰原气候、热带沙漠气候、温带季风气候、全年炎热干燥、没有、热带季风气候、全年寒冷，植被以苔原为主、更强
分布区,气象与气候,气候系统,非洲北部、欧洲西部、南美洲东南部
分配,气象与气候,气候系统,热带雨林气候、地中海气候
副热带,气象与气候,气候系统,地中海气候、南美洲东南部、炎热干燥、热带沙漠气候、非洲撒哈拉沙漠、南北纬30°附近
加剧,气象与气候,气候系统,燃烧煤炭，石油等化石燃料、我国西北地区的干旱主要是因为远离海洋，降水稀少
包括,气象与气候,气候系统,热带沙漠气候、北极圈附近
北半球,气象与气候,气候系统,炎热干燥、更高、温带海洋性气候的形成主要受西风带和洋流影响
北方地区,气象与气候,气候系统,旱地农业、锋面雨、我国北方地区冬季寒冷干燥主要受西北风影响、4-9月
北极圈,气象与气候,气候系统,温带海洋性气候、全年寒冷，植被以苔原为主、冰原气候
区别,气象与气候,气候系统,热带季风气候、亚热带季风气候、温带海洋性气候
区域,气象与气候,气候系统,旱地农业、冬冷夏热，降水稀少、水稻、季风气候
升温,气象与气候,气候系统,从陆地吹向海洋、季风气候、较小
升高,气象与气候,气候系统,寒冷干燥、温带落叶阔叶林、燃烧煤炭，石油等化石燃料、暖锋、冷锋、我国南方地区出现洪涝灾害、8℃、温带海洋性气候的形成主要受西风带和洋流影响
南北,气象与气候,气候系统,热带草原、更多
南半球,气象与气候,气候系统,更高、温带海洋性气候的形成主要受西风带和洋流影响
原因,气象与气候,气候系统,气温升高、燃烧煤炭，石油等化石燃料、从陆地吹向海洋、季风气候、冷锋、我国季风气候的形成主要与海陆热力性质差异有关
原理,气象与气候,气候系统,从陆地吹向海洋、更多、A山地
变化,气象与气候,气候系统,14:00、平原、温带落叶阔叶林、更高、炎热干燥、从山麓到山顶，降水先增多后减少、温带地区
变暖,气象与气候,气候系统,气温升高、全球降水普遍减少、燃烧煤炭，石油等化石燃料、某地区冬季出现极端寒潮，气温骤降、海拔较低的沿海平原
可能,气象与气候,气候系统,14:00、寒冷干燥、夏季风强盛的年份、平原、温带落叶阔叶林、西北内陆地区、我国南方地区出现洪涝灾害、内陆地区、温带季风气候
因素,气象与气候,气候系统,热带雨林地区、陆地、青藏高原、内陆地区、降水丰富、热带沙漠气候、温带海洋性气候全年温和湿润、温带季风气候
国家,气象与气候,气候系统,我国季风气候的形成主要与海陆热力性质差异有关、海南岛
在于,气象与气候,气候系统,热带季风气候、亚热带季风气候、温带海洋性气候
地中海,气象与气候,气候系统,亚热带季风气候、地中海气候、适合种植耐旱作物，冬季可灌溉种植、炎热干燥、没有、南北纬30°-60°之间、油橄榄
地势,气象与气候,气候系统,平原、冬冷夏热，降水稀少
地区,气象与气候,气候系统,对流雨、寒冷干燥、亚热带季风气候、甘蔗、温带海洋性气候、我国南方地区的降水主要受夏季风影响、冷锋、亚马孙平原、热带草原、热带雨林气候、水稻、海南岛、欧洲西部、气温升高、热带雨林地区、地中海气候、非洲北部、夏季风强盛的年份、暴雨、4-9月、内陆地区、降水集中在夏季、不结冰、较小、非洲撒哈拉沙漠、温带地区、降雪、北极圈附近、中纬度大陆西岸、陆地、青藏高原、南美洲东南部、夏季、平原、锋面雨、温带海洋性气候全年温和湿润、冰原气候、热带沙漠气候、较大、我国西北地区的干旱主要是因为远离海洋，降水稀少、温带季风气候、较强、全年炎热干燥、西北内陆地区、暖锋、仙人掌、降水丰富、热带季风气候、南北纬30°附近、更强、温带大陆性气候的冬冷夏热，年温差大
地形,气象与气候,气候系统,对流雨、寒冷干燥、亚热带季风气候、陆地、平原、更高、更多、内陆地区、降水丰富、温带海洋性气候全年温和湿润、A山地
地理,气象与气候,气候系统,温带海洋性气候全年温和湿润
地表,气象与气候,气候系统,热带雨林地区、仙人掌、冰原气候、热带沙漠气候、全年寒冷，植被以苔原为主
地面,气象与气候,气候系统,燃烧煤炭，石油等化石燃料、较强
均匀,气象与气候,气候系统,中纬度大陆西岸、平原、温带海洋性气候、热带雨林气候、较大
坡向,气象与气候,气候系统,寒冷干燥、更高
垂直,气象与气候,气候系统,从山麓到山顶，降水先增多后减少、温带落叶阔叶林、平原
增多,气象与气候,气候系统,从山麓到山顶，降水先增多后减少、温带落叶阔叶林、某地区冬季出现极端寒潮，气温骤降、温带海洋性气候的形成主要受西风带和洋流影响
大气,气象与气候,气候系统,全年炎热干燥、降水丰富、炎热干燥、热带沙漠气候、南北纬30°-60°之间
大量,气象与气候,气候系统,燃烧煤炭，石油等化石燃料、我国南方地区的降水主要受夏季风影响、全球降水普遍减少
大陆,气象与气候,气候系统,全年寒冷，植被以苔原为主、亚热带季风气候、全年炎热干燥、地中海气候、中纬度大陆西岸、温带海洋性气候、降水丰富、我国季风气候的形成主要与海陆热力性质差异有关、降水集中在夏季、热带沙漠气候、没有、冬冷夏热，降水稀少、海南岛
大陆性气候,气象与气候,气候系统,适合种植耐旱作物，且瓜果甜度高、温带海洋性气候、降水集中在夏季、热带沙漠气候、温带大陆性气候的冬冷夏热，年温差大、冬冷夏热，降水稀少、温带季风气候
天气,气象与气候,气候系统,连续性阴雨天气、暖锋、冷锋、温带海洋性气候全年温和湿润、某地区冬季出现极端寒潮，气温骤降
太平洋,气象与气候,气候系统,我国季风气候的形成主要与海陆热力性质差异有关、季风气候、我国南方地区出现洪涝灾害
太阳,气象与气候,气候系统,更高、较强、更强、温带季风气候
太阳辐射,气象与气候,气候系统,较强、青藏高原、更高、更强、温带季风气候
季节,气象与气候,气候系统,地中海气候、夏季、更高、炎热干燥、热带雨林气候
季风,气象与气候,气候系统,从陆地吹向海洋、更多、热带雨林气候、热带沙漠气候、热带季风气候、海南岛
学科,气象与气候,气候系统,温带海洋性气候全年温和湿润
容易,气象与气候,气候系统,暴雨、海拔较低的沿海平原
寒冷,气象与气候,气候系统,旱地农业、北极圈附近、热带雨林地区、夏季、我国北方地区冬季寒冷干燥主要受西北风影响、冰原气候、较大、全年寒冷，植被以苔原为主、海南岛、温带季风气候
寒带,气象与气候,气候系统,降雪、北极圈附近、温带海洋性气候、冰原气候、全年寒冷，植被以苔原为主、温带地区
导致,气象与气候,气候系统,海拔较低的沿海平原、全球降水普遍减少、气温升高、陆地、燃烧煤炭，石油等化石燃料、更高、我国南方地区出现洪涝灾害、某地区冬季出现极端寒潮，气温骤降、非洲撒哈拉沙漠、从山麓到山顶，降水先增多后减少
少雨,气象与气候,气候系统,亚热带季风气候、地中海气候、不结冰、热带沙漠气候、水稻、海南岛
属于,气象与气候,气候系统,旱地农业、适合种植耐旱作物，且瓜果甜度高、亚热带季风气候、非洲北部、南美洲东南部、欧洲西部、不结冰、某地区冬季出现极端寒潮，气温骤降、全球降水普遍减少、水稻、油橄榄
山地,决策型,气候系统,寒冷干燥、平原、温带落叶阔叶林、更高、更多、降水丰富、8℃、A山地
山地气候,气象与气候,气候系统,从山麓到山顶，降水先增多后减少、温带落叶阔叶林
山脉,气象与气候,气候系统,更多、亚热带季风气候
山顶,气象与气候,气候系统,从山麓到山顶，降水先增多后减少、温带落叶阔叶林、寒冷干燥、8℃
山麓,气象与气候,气候系统,从山麓到山顶，降水先增多后减少、温带落叶阔叶林、寒冷干燥、8℃
差值,气象与气候,气候系统,14:00、温带地区、内陆地区
差异,气象与气候,气候系统,亚热带季风气候、陆地、温带海洋性气候、从陆地吹向海洋、季风气候、我国季风气候的形成主要与海陆热力性质差异有关、冰原气候、热带沙漠气候、没有、从山麓到山顶，降水先增多后减少、热带季风气候、温带季风气候
带来,气象与气候,气候系统,夏季风强盛的年份、中纬度大陆西岸、我国南方地区的降水主要受夏季风影响、4-9月、锋面雨、我国北方地区冬季寒冷干燥主要受西北风影响、非洲撒哈拉沙漠、南北纬30°-60°之间、温带海洋性气候的形成主要受西风带和洋流影响
常见,气象与气候,气候系统,我国南方地区出现洪涝灾害、温带季风气候
干季,气象与气候,气候系统,热带草原、夏季
干旱,气象与气候,气候系统,我国西北地区的干旱主要是因为远离海洋，降水稀少、适合种植耐旱作物，且瓜果甜度高、夏季风强盛的年份
干湿,气象与气候,气候系统,热带草原、热带季风气候
干燥,气象与气候,气候系统,旱地农业、北极圈附近、热带雨林地区、地中海气候、南美洲东南部、全年炎热干燥、夏季、仙人掌、适合种植耐旱作物，冬季可灌溉种植、我国北方地区冬季寒冷干燥主要受西北风影响、热带沙漠气候、非洲撒哈拉沙漠、较大、海南岛、油橄榄、温带季风气候
平原,决策型,气候系统,平原、不结冰
平坦,气象与气候,气候系统,平原、冬冷夏热，降水稀少
引发,气象与气候,气候系统,暴雨、夏季风强盛的年份
强弱,气象与气候,气候系统,青藏高原、较强、夏季风强盛的年份
形成,气象与气候,气候系统,对流雨、我国南方地区的降水主要受夏季风影响、冷锋、更多、4-9月、降水集中在夏季、非洲撒哈拉沙漠、南北纬30°-60°之间、A山地、连续性阴雨天气、降雪、夏季、锋面雨、我国季风气候的形成主要与海陆热力性质差异有关、热带沙漠气候、全年炎热干燥、从陆地吹向海洋、暖锋、降水丰富、没有
影响,气象与气候,气候系统,寒冷干燥、适合种植耐旱作物，且瓜果甜度高、亚热带季风气候、甘蔗、温带海洋性气候、我国南方地区的降水主要受夏季风影响、季风气候、冷锋、全球降水普遍减少、欧洲西部、海南岛、气温升高、热带雨林地区、夏季风强盛的年份、更高、更多、4-9月、内陆地区、降水集中在夏季、较小、冬冷夏热，降水稀少、南北纬30°-60°之间、连续性阴雨天气、中纬度大陆西岸、陆地、平原、锋面雨、适合种植耐旱作物，冬季可灌溉种植、温带海洋性气候全年温和湿润、热带沙漠气候、某地区冬季出现极端寒潮，气温骤降、海拔较低的沿海平原、我国西北地区的干旱主要是因为远离海洋，降水稀少、温带季风气候、温带海洋性气候的形成主要受西风带和洋流影响、较强、全年炎热干燥、西北内陆地区、我国南方地区出现洪涝灾害、降水丰富、没有、热带季风气候、较大、8℃
微弱,气象与气候,气候系统,降雪、热带雨林地区
性质,气象与气候,气候系统,陆地、从陆地吹向海洋、季风气候、我国季风气候的形成主要与海陆热力性质差异有关、没有
成因,气象与气候,气候系统,降雪、中纬度大陆西岸、非洲北部、燃烧煤炭，石油等化石燃料、我国南方地区的降水主要受夏季风影响、我国季风气候的形成主要与海陆热力性质差异有关、我国北方地区冬季寒冷干燥主要受西北风影响、我国西北地区的干旱主要是因为远离海洋，降水稀少、温带海洋性气候的形成主要受西风带和洋流影响
抬升,气象与气候,气候系统,降水丰富、对流雨、A山地
排放,气象与气候,气候系统,燃烧煤炭，石油等化石燃料、全球降水普遍减少
控制,气象与气候,气候系统,连续性阴雨天气、全年炎热干燥、地中海气候、非洲北部、南美洲东南部、夏季、炎热干燥、我国北方地区冬季寒冷干燥主要受西北风影响、热带沙漠气候、非洲撒哈拉沙漠
改变,气象与气候,气候系统,亚热带季风气候、冷锋
方面,气象与气候,气候系统,甘蔗、寒冷干燥
时间,气象与气候,气候系统,14:00、甘蔗、4-9月
旺盛,气象与气候,气候系统,降水集中在夏季、我国西北地区的干旱主要是因为远离海洋，降水稀少
明显,气象与气候,气候系统,亚热带季风气候、平原、温带海洋性气候、温带落叶阔叶林、我国南方地区的降水主要受夏季风影响、冷锋、热带沙漠气候、温带季风气候、从山麓到山顶，降水先增多后减少、热带季风气候、A山地
显著,气象与气候,气候系统,热带雨林地区、季风气候、我国季风气候的形成主要与海陆热力性质差异有关、较大、海南岛、8℃、温带季风气候
晴天,气象与气候,气候系统,青藏高原、较强
暖流,气象与气候,气候系统,降水丰富、温带海洋性气候的形成主要受西风带和洋流影响
暖湿气流,气象与气候,气候系统,亚热带季风气候、夏季风强盛的年份、中纬度大陆西岸、我国南方地区的降水主要受夏季风影响、更多、4-9月、锋面雨、降水丰富、降水集中在夏季、南北纬30°-60°之间、温带海洋性气候的形成主要受西风带和洋流影响
暖锋,决策型,气候系统,暖锋、冷锋
暴雨,决策型,气候系统,暴雨、某地区冬季出现极端寒潮，气温骤降
最大,气象与气候,气候系统,我国季风气候的形成主要与海陆热力性质差异有关、更多
最高,气象与气候,气候系统,温带地区、内陆地区
有关,气象与气候,气候系统,较强、平原、青藏高原、内陆地区、我国南方地区出现洪涝灾害、非洲撒哈拉沙漠、A山地
条件,气象与气候,气候系统,降水丰富、甘蔗
极地,气象与气候,气候系统,南北纬30°附近、气温升高
核心,气象与气候,气候系统,温带海洋性气候全年温和湿润、海南岛
植被,气象与气候,气候系统,旱地农业、北极圈附近、温带落叶阔叶林、夏季、仙人掌、亚马孙平原、热带草原、热带雨林气候、冰原气候、全年寒冷，植被以苔原为主、水稻、油橄榄、温带季风气候
比热容,气象与气候,气候系统,温带大陆性气候的冬冷夏热，年温差大、较小
气体,气象与气候,气候系统,燃烧煤炭，石油等化石燃料、全球降水普遍减少
气候,气象与气候,气候系统,旱地农业、寒冷干燥、适合种植耐旱作物，且瓜果甜度高、亚热带季风气候、甘蔗、温带海洋性气候、我国南方地区的降水主要受夏季风影响、季风气候、亚马孙平原、热带草原、热带雨林气候、全球降水普遍减少、水稻、气温升高、热带雨林地区、地中海气候、非洲北部、燃烧煤炭，石油等化石燃料、更高、更多、不结冰、较小、非洲撒哈拉沙漠、冬冷夏热，降水稀少、南北纬30°-60°之间、降雪、中纬度大陆西岸、陆地、南美洲东南部、适合种植耐旱作物，冬季可灌溉种植、炎热干燥、我国北方地区冬季寒冷干燥主要受西北风影响、温带海洋性气候全年温和湿润、冰原气候、热带沙漠气候、海拔较低的沿海平原、某地区冬季出现极端寒潮，气温骤降、我国西北地区的干旱主要是因为远离海洋，降水稀少、温带季风气候、全年炎热干燥、仙人掌、没有、热带季风气候、全年寒冷，植被以苔原为主、较大、油橄榄
气候异常,气象与气候,气候系统,全球降水普遍减少、我国南方地区出现洪涝灾害
气压,气象与气候,气候系统,夏季、冷锋、炎热干燥、热带沙漠气候、南北纬30°附近
气流,气象与气候,气候系统,全年炎热干燥、非洲北部、更多、降水丰富、我国北方地区冬季寒冷干燥主要受西北风影响、热带沙漠气候、非洲撒哈拉沙漠
气温,气象与气候,气候系统,14:00、寒冷干燥、亚热带季风气候、温带海洋性气候、冷锋、热带雨林气候、燃烧煤炭，石油等化石燃料、更高、内陆地区、降水集中在夏季、较小、温带地区、降雪、中纬度大陆西岸、陆地、平原、冰原气候、温带海洋性气候全年温和湿润、热带沙漠气候、较大、从山麓到山顶，降水先增多后减少、温带季风气候、温带海洋性气候的形成主要受西风带和洋流影响、温带落叶阔叶林、暖锋、温带大陆性气候的冬冷夏热，年温差大、更强、8℃
水分,气象与气候,气候系统,甘蔗、夏季、仙人掌、油橄榄
水汽,气象与气候,气候系统,降水丰富、降雪、非洲北部
沙漠,气象与气候,气候系统,全年炎热干燥、地中海气候、南美洲东南部、仙人掌、热带雨林气候、热带沙漠气候、非洲撒哈拉沙漠
沿海地区,决策型,气候系统,西北内陆地区、季风气候、内陆地区、较小、海拔较低的沿海平原
活动,气象与气候,气候系统,连续性阴雨天气、对流雨、燃烧煤炭，石油等化石燃料、冷锋、全球降水普遍减少
海平面,气象与气候,气候系统,海拔较低的沿海平原、气温升高、全球降水普遍减少
海拔,气象与气候,气候系统,寒冷干燥、平原、青藏高原、温带落叶阔叶林、更高、更多、从山麓到山顶，降水先增多后减少、8℃、A山地
海水,气象与气候,气候系统,海拔较低的沿海平原、我国南方地区出现洪涝灾害
